1,5.547453154613884e-01,5.171889018700924e-01,7.033868341216079e-01,4.908686382116333e-01,6.597566917909329e-01,5.762421630888832e-01,6.714183266739072e-01,5.908223559288740e-01,4.072009961096307e-01,6.888754223071101e-01
2,4.323796801901998e-01,2.272994573358189e-01,5.420472900294352e-01,4.332597000578511e-01,5.469884887917325e-01,3.564937145437490e-01,2.622804027075549e-01,4.230194304938241e-01,3.914393371404341e-01,4.527725590949312e-01
3,4.447239005433108e-01,6.637080880183798e-01,6.073254406763331e-01,2.826349210049023e-01,4.896255121553471e-01,5.654063281468870e-01,4.476466582736636e-01,5.215924043454467e-01,5.424492477013663e-01,4.887848422697550e-01
4,2.363114373118659e-01,4.098073142462546e-01,4.926045975974410e-01,3.609822522237882e-01,4.655298719163641e-01,5.304429957891527e-01,3.542973031631299e-01,4.050573273671053e-01,5.637708975877032e-01,5.590276883299328e-01
5,7.433956331616101e-01,6.483727075058088e-01,7.606955004187309e-01,7.453469209416493e-01,8.120943045988336e-01,7.662059414644248e-01,6.256868130379083e-01,7.165597704692093e-01,7.744983572564460e-01,7.509303086246186e-01
6,4.984543740575998e-01,5.693347105220954e-01,4.901576876881459e-01,5.669282125326374e-01,3.154658535589602e-01,6.115570044005301e-01,3.807379873353264e-01,5.524443498748433e-01,5.377455929423598e-01,2.481097777785657e-01
7,5.662534713389247e-01,3.291729871054442e-01,4.680743577834303e-01,4.354447774813155e-01,2.778119248672359e-01,5.943045368614716e-01,5.080911678201976e-01,4.747317387209228e-01,3.222180571502326e-01,3.715932802317486e-01
8,5.852167414886950e-01,3.758214025551595e-01,6.375545233419800e-01,3.639148795904648e-01,5.530306931850575e-01,7.583222280013143e-01,3.373459629069875e-01,4.230600154232813e-01,6.199847648299091e-01,5.379019147679868e-01
9,5.295013675611165e-01,5.587602778261840e-01,4.812045796777067e-01,3.306360345434141e-01,5.133175210839500e-01,3.986114825855514e-01,4.782900227753674e-01,4.983528092139718e-01,4.381259099985277e-01,3.060172781619330e-01
10,5.033656771676822e-01,3.373901769770201e-01,4.267928331418325e-01,3.275053531397820e-01,3.488818168705810e-01,3.672570184883870e-01,3.587940701803359e-01,3.214858274580138e-01,4.386463813310976e-01,2.794715613975291e-01
11,4.928106972783778e-01,3.189245292558778e-01,8.238234277546546e-01,3.075308819239719e-01,4.992867166461164e-01,6.448327992396343e-01,5.354234371542479e-01,3.613572002267292e-01,7.352699767946723e-01,4.779196014661439e-01
12,4.442350938207189e-01,4.410230008874192e-01,3.672731593294329e-01,5.762597758444142e-01,3.966615572568000e-01,5.876868420800156e-01,4.514368105687876e-01,4.594309177930700e-01,4.404410867421353e-01,4.836038304597811e-01
13,5.442185875500981e-01,2.817918778631577e-01,6.142593961243146e-01,6.362763886225636e-01,2.799624172330081e-01,6.712914671299122e-01,5.528364516241385e-01,4.143233389730389e-01,4.337479945863204e-01,5.394654649450709e-01
14,5.473906368767840e-01,7.211734782314159e-01,8.135613697777424e-01,5.499315740994229e-01,8.819254620332324e-01,6.473068310919138e-01,5.052737072313772e-01,7.365957666916234e-01,5.999303666555138e-01,7.969983099097782e-01
15,4.187005399441423e-01,5.570242436812403e-01,7.421475534441324e-01,2.881675174860531e-01,6.434763040833080e-01,6.207254444988676e-01,3.414872030952839e-01,6.519765543439473e-01,5.319275265945945e-01,6.394501069668255e-01
16,4.120509420343880e-01,3.933694423737283e-01,2.550857490929296e-01,3.041384878717141e-01,4.212630454643469e-01,2.978567069873329e-01,3.773478253213337e-01,3.712243437165495e-01,3.058004717250617e-01,2.868025281536365e-01
17,6.290940732758028e-01,5.355204904241028e-01,5.320630440495924e-01,7.510800353767804e-01,5.599344684683227e-01,6.367171364051666e-01,4.960435183148915e-01,6.364972894581091e-01,7.706054216941880e-01,5.557092991052863e-01
18,5.871342246543896e-01,5.118139189999144e-01,4.166962076057232e-01,6.920521333868166e-01,3.389582911212969e-01,7.745489383412867e-01,4.749241283645321e-01,4.062466638699447e-01,6.372606653691234e-01,5.303371780694339e-01
19,4.087878139309319e-01,2.496214937372899e-01,3.641965640146871e-01,4.213433820932008e-01,3.423617027977726e-01,3.395070742697373e-01,3.999839560320822e-01,4.435156657063245e-01,2.602072972647271e-01,3.720448794763753e-01
20,6.228245141367575e-01,7.608389803943673e-01,7.267719934931276e-01,7.525379173266444e-01,6.165374322441048e-01,7.295037545060161e-01,6.230754333429273e-01,7.969070459823360e-01,6.551824761718097e-01,7.412652328901498e-01
